#Followers,#Friends,#Retweets,#Favorites,Positive_sentiment,Negative_sentiment,Post_hour
11341,232,1,1,1,-1,14
28271,2972,13,40,2,-2,14
12717,13025,0,0,1,-1,14
6169,750,14,33,1,-1,14
19,98,0,0,1,-1,14
1251,485,0,0,1,-3,14
522,151,6,14,2,-1,14
69,77,0,0,1,-1,14
38,57,0,0,1,-1,14
1081,844,0,0,3,-1,14
128,631,0,0,1,-4,14
1363,1241,130,534,2,-1,14
20,117,0,0,1,-1,14
22307,769,2,1,1,-4,14
80624,987,35,53,3,-2,14
1533,454,0,0,2,-2,14
7768,798,30,172,2,-4,14
23,262,0,0,2,-1,14
18593,19833,1,1,1,-1,14
3,0,0,0,1,-4,14
115880,107329,3,4,3,-2,14
347,429,0,0,1,-3,15
263,252,0,0,1,-3,15
8850,4575,18,30,1,-1,15
3183,4591,0,0,1,-1,15
12804,876,7,63,3,-1,15
3678,4912,0,0,1,-3,15
56,92,0,0,2,-1,15
11709,1351,23,136,1,-1,15
1569,542,1,4,1,-1,15
11,51,0,0,1,-1,15
0,0,4,3,2,-1,15
16,285,0,0,3,-1,15
1444,684,0,0,1,-1,15
342,87,0,0,3,-3,15
5462,5400,0,0,1,-2,15
6438860,1071,146,408,2,-1,15
2163,1734,227,664,1,-1,15
1033,762,0,0,1,-1,15
3730,4978,0,0,1,-1,16
4590,98,5,57,1,-1,16
4501,583,6,4,1,-1,16
207,893,0,0,1,-1,16
55,0,0,0,1,-3,16
1248,720,1,1,1,-4,16
14587,10960,79,531,1,-1,16
12714,13070,463,967,2,-1,16
19066,9134,50,268,1,-1,16
45608,761,101,275,1,-2,16
784,3003,3,1,1,-4,16
577,2766,0,0,3,-3,16
115703,28558,1,3,1,-1,16
13419,1867,66,234,1,-1,16
187,99,0,0,3,-1,16
13293,14555,13,11,1,-2,16
228,228,27,25,2,-4,16
63,930,0,0,2,-3,16
14299,259,3,23,1,-4,16
366,664,1,8,1,-1,16
12724,13349,8,61,3,-2,16
36405,74,12,52,1,-1,16
14395,13561,9,8,2,-1,17
63924,6404,30,50,1,-1,17
18,167,0,0,3,-1,17
94650,4700,17,115,2,-4,17
137,529,0,0,1,-5,17
189,129,0,0,2,-2,17
151,88,0,0,1,-1,17
4631,2803,8,33,1,-1,17
11064,9387,14,45,2,-3,17
2165,1226,0,0,1,-3,17
2,6,0,0,1,-3,17
4977,311,25,135,3,-1,17
14615,1333,0,0,1,-1,17
8414,3441,0,0,2,-1,17
25237,2724,54,94,1,-4,17
1917,573,0,0,2,-1,17
1002,419,1,7,2,-3,17
49,319,0,0,1,-1,17
821,619,0,0,1,-1,17
475,1123,0,0,1,-1,17
56,9,0,0,1,-1,17
5525,3811,24,35,1,-2,17
202,241,2,1,3,-1,17
14199585,43,27,142,1,-1,18
475,519,0,0,1,-2,18
487,1647,1,0,1,-1,18
8234,7306,1,1,3,-1,18
626,740,0,0,1,-1,18
1437,1511,0,0,1,-3,18
3,13,0,0,1,-2,18
2547,2744,1,0,1,-1,18
146236,10337,2,10,3,-1,18
18,31,0,0,1,-1,18
362,202,0,0,1,-2,18
47,453,0,0,3,-1,18
6350,456,0,0,1,-2,18
634,556,0,0,2,-1,18
11,66,148,2472,2,-1,18
332,1016,0,0,1,-1,18
378,969,0,0,1,-4,18
4920,2474,47,36,1,-5,18
13302,13111,14,27,1,-1,18
408,386,0,0,2,-1,18
28,161,0,0,3,-2,18
3537,167,45,134,3,-5,18
2368,540,113,428,1,-2,19
5985,2835,0,0,1,-1,19
2,0,0,0,2,-2,19
891,793,17,51,2,-1,19
47,367,0,0,2,-1,19
568,2433,0,0,2,-1,19
5287,1659,0,0,1,-3,19
844,1706,1,1,1,-1,19
1397,17,46,81,1,-1,19
899,0,4,9,1,-2,19
1670,1004,0,0,1,-1,19
116,94,0,0,1,-1,19
195,2724,0,0,1,-3,19
146,448,0,0,1,-3,19
502,918,0,0,2,-1,19
2476,855,0,0,1,-1,19
285,767,0,0,1,-1,19
2291,4243,0,0,2,-1,19
5,180,0,0,1,-1,19
2864,3696,8,7,1,-2,19
4819,3856,0,0,1,-3,19
722,982,3,3,2,-1,20
271417,659,211,4656,1,-2,20
11671,12296,0,0,1,-1,20
4379,1113,35,108,3,-2,20
490,727,0,0,1,-4,20
66134,2810,21,137,2,-1,20
10570,626,17,45,1,-3,20
20,0,0,0,3,-1,20
30,1,0,0,1,-1,20
12,157,1,3,1,-1,20
74,694,0,0,1,-1,20
94,160,0,0,3,-1,20
2602,724,0,0,1,-1,20
5154,3883,24,49,2,-1,20
65,135,0,0,3,-1,20
47784,345,54,161,2,-1,20
4276732,519,4,8,2,-1,21
331,1319,0,0,1,-1,21
95,856,0,0,1,-1,21
3071,4889,0,0,1,-1,21
62,792,1,1,2,-1,21
2425,1692,0,0,2,-4,21
9093,5151,29,43,1,-3,21
51,183,0,0,2,-1,21
133,101,1,1,4,-1,21
160,387,0,0,2,-1,21
678,2022,0,0,1,-4,21
947,1577,26,574,1,-1,21
994840,326,11,95,3,-1,21
9942,10941,0,0,2,-1,21
23357,954,2,4,1,-1,21
8887,5165,101,155,1,-4,21
94225,12727,23,105,2,-1,21
1418,1224,0,0,3,-1,21
365,123,0,0,3,-2,21
273419,1744,62,473,1,-1,21
5295,3232,0,0,3,-1,22
52,198,0,0,3,-1,22
456,1737,0,0,2,-1,22
1583,21,3,25,1,-1,22
117,173,0,0,2,-2,22
22,308,0,0,3,-1,22
4934,4338,10,26,1,-1,22
30,448,0,0,1,-1,22
1521,1338,0,0,1,-3,22
3810,4192,0,0,3,-2,22
11331,9950,12,49,2,-3,22
125,258,0,0,2,-1,22
2757,571,2,4,2,-1,22
200,146,0,0,2,-1,22
13820,946,1,0,1,-4,22
7566,6822,0,0,1,-1,22
30,77,0,0,2,-1,22
6895,69,30,110,2,-1,23
3966,5000,0,0,1,-1,23
115236,182,386,3617,2,-5,23
5,35,0,0,2,-2,23
2108,4900,0,0,2,-1,23
118,385,0,0,1,-1,23
66409,589,599,1461,2,-2,23
230,207,0,0,3,-1,23
2632,4290,4,8,2,-4,23
322,807,23,69,2,-3,23
321,163,2,6,1,-3,23
8157,7464,97,367,1,-1,23
204,379,0,0,1,-3,23
163,385,0,0,3,-1,23
13,95,0,0,1,-1,23
140,445,0,0,1,-1,0
117,99,0,0,2,-1,0
238,261,1,1,2,-2,0
15,31,0,0,1,-3,0
303,1218,0,0,1,-3,0
81944,1527,19,32,3,-1,0
111223,66730,131,324,2,-5,0
203,187,0,0,2,-1,0
3752,1003,0,0,1,-3,0
14470,314,250,1259,2,-1,0
8446,2027,2,3,2,-3,0
1141,866,49,219,1,-1,0
872,189,0,0,3,-1,0
2429,1290,54,135,1,-2,0
125,127,0,0,3,-2,0
1746,368,0,0,2,-1,0
1392,1333,0,0,3,-1,1
12,833,0,0,1,-3,1
141,158,1,1,1,-1,1
649,273,3,4,3,-4,1
3036,710,8,49,2,-1,1
636,713,0,0,2,-1,1
173,373,0,0,1,-3,1
8096,8559,0,0,2,-1,1
18250,3090,6,20,1,-1,2
13455,326,183,756,2,-1,2
1654,95,93,274,1,-3,2
109,1608,0,0,1,-1,2
1854,1180,22,5,1,-4,2
15,64,0,0,2,-2,2
12,56,0,0,1,-1,2
6897,5628,0,0,2,-3,2
985132,908,231,148,2,-1,2
158,149,6,16,1,-3,2
57511,421,0,0,1,-1,2
17917,999,11,65,2,-3,2
175,492,0,0,4,-2,2
1425,4971,0,0,1,-1,2
531,757,3,30,2,-3,2
812,2181,0,0,1,-1,2
1161,301,5,4,4,-1,3
1568,4702,0,0,2,-1,3
278,239,30,42,1,-2,3
430,104,2,2,2,-1,3
3877,1602,23,63,3,-2,3
2171874,1,74,346,1,-2,3
31175,4524,0,0,1,-2,3
508,362,1,4,3,-1,3
10608,226,8,55,1,-1,3
249925,370,5,23,1,-1,3
4175,681,1,1,2,-1,3
2417,2420,9,4,1,-1,3
279,2185,0,0,2,-3,3
503,248,0,0,1,-2,3
1137,2552,0,0,3,-3,3
1628,2591,0,0,3,-1,3
275,652,3,4,2,-3,3
2972,0,0,0,1,-5,4
359,340,0,0,1,-1,4
1337,1079,4,1,3,-1,4
186,410,1,1,2,-1,4
11911,52,12,148,4,-1,4
8,146,0,0,2,-1,4
1836,2694,3,4,1,-1,4
17,96,0,0,2,-1,4
514,309,14,14,2,-3,4
569,1521,0,0,1,-1,4
11775,6286,1,0,2,-1,4
1336,445,8,6,1,-1,5
2,44,0,0,2,-1,5
4183,4193,0,0,1,-1,5
6509,26,3,4,1,-4,5
38,440,0,0,1,-1,5
610,722,0,0,1,-1,5
2620,2048,0,0,3,-1,5
857,986,0,0,1,-3,5
114,51,13,18,3,-1,5
798,463,0,0,2,-1,5
391776,1428,3,9,2,-4,5
4829,743,22,16,1,-1,5
75,119,0,0,2,-1,5
125,576,0,0,1,-4,6
50,372,0,0,4,-1,6
217,321,0,0,2,-3,6
950,1778,0,0,1,-1,6
399,338,0,0,1,-1,6
29,102,428,388,1,-2,6
137373,851,20,88,1,-1,6
11970,2966,9,17,1,-2,6
6497,721,71,200,2,-2,6
924,2800,2,5,2,-2,6
1166,2474,0,0,1,-1,7
8213,2203,0,0,1,-2,7
391,3059,21,165,3,-1,7
691,949,2,15,1,-1,7
933,685,34,116,3,-4,7
168770,31,5,12,3,-1,7
227,333,0,0,1,-1,7
38107,30257,0,0,1,-1,7
364,706,0,0,2,-1,7
219,4411,0,0,1,-1,7
1173,3901,0,0,1,-1,7
25081,14238,131,301,3,-1,8
28107,354,1,1,3,-3,8
14089,10440,13,14,2,-1,8
2,82,0,0,1,-1,8
453,537,0,0,1,-1,8
7634,8401,0,0,2,-1,9
6334,452,1,5,1,-1,9
29,35,0,0,1,-1,9
812,207,1,0,3,-1,9
32,109,0,0,1,-1,9
205,629,0,0,2,-1,9
1935,69,8,11,2,-1,9
219,1016,2,3,3,-4,9
4789,2580,4,21,2,-4,9
15648443,210,204,566,2,-1,9
1572,108,0,0,1,-1,9
4,17,23,12,1,-1,9
3391,4990,152,365,1,-3,10
31,114,0,0,1,-1,10
2013,225,19,28,1,-1,10
1038644,634,55,137,1,-4,10
445,912,0,0,1,-1,10
2970,3957,0,0,2,-2,10
108,101,0,0,1,-1,10
54,89,0,0,2,-1,10
1261,994,0,0,2,-1,10
293,386,20,6,3,-1,10
1434,1233,0,0,2,-1,10
98,374,0,0,1,-1,11
4,217,0,0,1,-1,11
530,566,0,0,2,-2,11
904,1805,0,0,1,-1,11
3961,1220,10,71,1,-2,11
50464,468,36,93,1,-1,11
356,358,1,2,3,-4,11
235,718,0,0,4,-1,11
636,501,0,0,1,-1,11
221,1140,0,0,1,-1,11
3679716,2444,24,38,1,-1,11
26504,1216,4,10,1,-1,11
12,264,0,0,2,-1,11
132,268,0,0,1,-3,11
61,75,0,0,1,-1,11
162,1417,0,0,2,-1,11
24,58,0,0,1,-1,11
10840,1421,78,365,2,-1,11
4909,3935,2,1,1,-1,11
15,31,0,0,2,-1,12
1588413,3031,23,76,1,-1,12
31,38,0,0,3,-3,12
55001,569,2,7,2,-1,12
38419,8569,11,23,1,-2,12
333,293,0,0,1,-1,12
4495,1085,79,141,3,-1,12
17116,1093,12,25,1,-1,12
14429,10287,1,42,1,-1,12
1669,1127,140,625,1,-1,12
54355,14337,38,91,1,-1,12
119,212,1,2,1,-1,12
7207,7910,12,9,2,-3,12
35220,50,0,0,3,-1,12
4192,3332,30,10,1,-4,12
8,0,0,0,1,-1,12
1,31,0,0,3,-3,12
3135,5001,5,6,2,-1,12
4430,4538,0,0,2,-1,12
165,1144,1,1,2,-1,12
333,736,1,1,1,-2,12
18615,12600,6,7,3,-1,13
597,1114,0,0,1,-1,13
338,227,0,0,2,-1,13
2657,956,1,23,3,-1,13
381,264,0,0,2,-1,13
79,209,0,0,1,-1,13
17187,400,4,40,1,-2,13
4532,3200,0,0,1,-1,13
2157,4104,10,25,1,-3,13
124,199,0,0,1,-1,13
549,599,0,0,1,-3,13
43611,42708,21,26,2,-1,13
161,272,0,0,2,-1,13
19983,8488,9,24,2,-1,13
278,86,0,0,1,-1,13
2523,670,6,12,1,-1,13
4504,4683,3,6,3,-1,13
333,127,18,59,1,-1,14
152315,19,7,3,1,-1,14
96,256,0,0,3,-2,14
2746,3773,2,11,2,-1,14
8299,1247,214,1510,2,-1,14
2964,5003,169,784,3,-1,14
410,340,3,3,1,-4,14
4078,1163,13,78,1,-2,14
496,196,0,0,2,-1,14
3,23,0,0,1,-4,14
62,135,0,0,3,-3,14
221,94,0,0,1,-2,14
970,732,0,0,1,-4,14
1946,4315,48,112,1,-1,14
580,633,0,0,3,-4,14
1770,1295,0,0,1,-1,14
1017302,150,12,86,3,-1,15
200,231,0,0,1,-2,15
69,342,0,0,1,-1,15
1233330,8999,272,3128,3,-1,15
2652,2428,0,0,1,-1,15
37,40,0,0,2,-2,15
1741,401,3,3,2,-1,15
536,812,17,17,1,-1,15
822971,2029,56,197,2,-1,15
17185,10267,7,8,1,-1,15
15,165,0,0,2,-2,15
2603,694,0,0,2,-1,15
705,1415,0,0,1,-2,15
2216,912,0,0,3,-1,15
3434178,259,38,174,1,-1,15
646,441,0,0,1,-1,15
492,89,0,0,1,-1,15
343,974,0,0,1,-4,15
421,252,49,193,2,-1,15
1535,2876,10,2,2,-1,15
2537,1301,13,11,3,-2,15
376497,1260,216,462,2,-1,15
3,55,0,0,1,-1,15
1332,514,0,0,2,-3,16
64,290,0,0,1,-2,16
466,520,0,0,3,-1,16
280,247,0,0,2,-1,16
14389,13132,0,0,3,-4,16
29369,2612,0,0,1,-1,16
1246,1582,1,0,3,-3,16
164,264,0,0,1,-3,16
210,95,0,0,1,-1,16
5971,5279,0,0,2,-4,16
295,635,28,25,1,-1,16
7947,768,2,6,3,-1,16
1051,1038,0,0,3,-1,16
217,354,0,0,1,-1,16
1683,544,27,84,1,-1,16
41072,132,71,187,1,-1,16
373,361,0,0,3,-2,16
221,238,0,0,1,-1,16
1227,156,0,0,1,-1,16
701,660,0,0,1,-1,16
37860,16541,13,33,1,-1,16
4027,4249,0,0,1,-1,16
9439,202,37,221,3,-1,16
98,379,0,0,1,-1,16
7760,7839,15,77,2,-3,16
173,185,0,0,5,-4,16
2931735,3,64,119,2,-1,16
155,232,0,0,1,-1,16
3198,3991,0,0,1,-2,16
7,40,0,0,2,-3,16
15052,739,25,45,2,-1,17
921,1653,0,0,1,-1,17
22,15,0,0,3,-1,17
1552,750,0,0,1,-1,17
74,164,0,0,2,-1,17
1611,1108,0,0,3,-2,17
332,310,0,0,1,-2,17
7,22,0,0,2,-2,17
2968,4979,11,17,1,-1,17
3,165,0,0,2,-1,17
549,662,1,1,4,-1,17
19392,2075,2,6,1,-1,17
1814,1841,2,1,1,-1,17
665,375,1,3,3,-2,17
215,426,1,1,1,-3,18
1364,968,0,0,2,-1,18
16574,446,110,491,3,-1,18
133,118,0,0,1,-1,18
53,158,0,0,2,-1,18
8416,8424,12,19,1,-1,18
113,185,0,0,3,-1,18
5,40,0,0,1,-1,18
186,162,0,0,1,-2,18
4143,3816,0,0,1,-4,18
961,839,70,468,1,-3,18
1035,493,19,56,1,-1,18
3990,1757,21,1,2,-2,18
48,91,4,10,3,-1,18
3410,250,35,161,2,-1,18
1792,695,27,36,1,-3,18
183,461,1,2,1,-1,18
682,690,0,0,1,-1,18
419,1132,0,0,2,-1,19
17500,0,11,45,1,-1,19
61,115,0,0,2,-1,19
757,759,0,0,2,-2,19
268,267,0,0,1,-2,19
33,252,0,0,2,-1,19
653,1038,0,0,2,-1,19
0,21,0,0,2,-1,19
1814,256,3,13,2,-1,19
126,388,0,0,2,-1,19
3683,67,126,288,3,-1,19
4595,134,1,1,3,-1,19
426,511,1,6,1,-3,19
4495,4999,0,0,1,-1,19
18880,692,0,0,1,-1,19
98,123,0,0,3,-1,19
40,256,0,0,1,-1,19
27,57,0,0,2,-1,19
406,427,4,17,1,-1,19
6679,2315,10,12,1,-1,19
498,817,2,2,1,-2,19
53127,890,125,237,2,-1,20
96,504,0,0,2,-1,20
496,363,0,0,2,-1,20
392,236,0,0,1,-1,20
880,220,0,0,1,-1,20
345,607,3,2,2,-1,20
1597,2335,0,0,1,-1,20
43,332,0,0,2,-1,20
85002,1073,90,180,1,-4,20
897,652,1,1,1,-1,20
802,208,10,32,1,-1,20
102,455,0,0,2,-3,20
35608,29979,1,4,1,-1,20
437,64,0,0,1,-1,20
165,537,0,0,2,-1,20
1553,1330,0,0,2,-1,20
60,30,0,0,3,-1,20
409,843,0,0,1,-1,20
17,84,0,0,1,-1,20
724,2,0,0,1,-1,20
32,147,0,0,1,-1,21
920,48,0,0,3,-1,21
1785,594,0,0,3,-1,21
3361,451,11,90,1,-1,21
191,364,0,0,3,-1,21
2088,1666,0,0,1,-1,21
91,30,10,15,4,-1,21
8341,5687,7,8,2,-2,21
56,48,0,0,1,-1,21
628,625,0,0,1,-1,21
2385,1885,0,0,2,-1,21
50,152,0,0,2,-2,21
5887,233,3,12,1,-1,21
3820,1094,16,32,2,-1,21
2422,4997,0,0,1,-1,22
88506,31401,31,35,1,-1,22
2588,160,36,157,2,-3,22
339,333,0,0,2,-1,22
14207,997,1,0,2,-1,22
401,676,0,0,1,-1,22
896,2202,0,0,2,-2,22
7,31,0,0,1,-1,22
759,704,0,0,1,-2,22
4063,3866,0,0,1,-1,22
5,115,0,0,1,-2,22
100,187,0,0,2,-4,22
1524,1464,6,17,4,-1,22
3081,1678,25,31,1,-3,22
286,122,0,0,3,-1,22
245,326,0,0,1,-1,22
2569,657,38,74,3,-3,22
1113,829,1,3,1,-1,22
3265,217,17,32,3,-1,23
1,33,0,0,2,-3,23
2,37,0,0,1,-1,23
16245,55,22,75,2,-1,23
5,10,0,0,1,-1,23
777,40,2,3,2,-2,23
1180,2595,0,0,3,-1,23
186,505,0,0,3,-2,23
13,62,0,0,3,-1,23
4742,4281,0,0,1,-1,23
49,56,0,0,2,-1,23
498,155,0,0,2,-1,23
21667,1652,74,350,3,-1,23
64,335,0,0,1,-2,23
378,345,6,28,2,-4,23
1279,1320,0,0,1,-1,0
1363,943,0,0,1,-3,0
223,763,0,0,1,-1,0
69,157,0,0,2,-2,0
6,3,0,0,1,-3,0
73,251,0,0,2,-1,0
146,153,0,0,1,-1,0
194,82,1,0,1,-3,0
206370,2681,118,647,2,-4,0
117,3920,0,0,1,-1,0
9246,4835,1,8,1,-2,0
403,210,0,0,1,-1,0
14500,9392,26,59,1,-1,0
2771,991,0,0,3,-1,0
1509129,511,44,266,1,-1,0
190,267,0,0,3,-1,0
1382,445,0,0,2,-4,0
21632,22166,7,11,1,-1,0
7,88,0,0,3,-4,0
7163,35,5,6,1,-1,0
534066,245,664,3198,2,-1,0
148,865,0,0,3,-1,0
1803,1866,0,0,1,-1,1
2593,3411,1,25,2,-1,1
988785,938,150,376,1,-3,1
23,38,0,0,1,-1,1
61,2,1,1,1,-4,1
3114,550,11,267,1,-1,1
14828,910,15,59,2,-1,1
4407,4713,0,0,1,-1,1
99,300,0,0,1,-3,2
51,150,0,0,1,-1,2
32783,1192,92,216,1,-1,2
72,493,0,0,2,-1,2
1878,2602,1,2,1,-4,2
1263,3201,0,0,1,-1,2
43830,3720,137,497,1,-3,2
110943,13881,141,299,3,-2,2
190,322,0,0,2,-2,2
408,101,0,0,1,-1,2
824,796,17,38,1,-3,2
3,6,0,0,1,-1,2
91,190,0,0,1,-1,2
2034,1501,5,4,4,-1,2
94,172,11,30,1,-3,2
1006,744,1,1,2,-2,2
575,299,0,0,2,-1,2
423,1117,0,0,1,-1,2
80,343,1,12,2,-4,2
176,1169,0,0,2,-1,2
316,267,0,0,1,-1,3
2415206,2330,4,14,1,-1,3
2081,1083,7,15,1,-2,3
858,412,0,0,3,-1,3
765,401,0,0,3,-1,3
641,431,1,1,1,-1,3
944,760,0,0,2,-1,3
229,617,0,0,3,-1,3
69,15,5,6,1,-1,3
26040,26,1,12,2,-1,3
38,84,0,0,1,-1,4
655,365,0,0,1,-1,4
178,334,0,0,1,-1,4
1419,101,3,2,1,-1,4
1327,1427,1,0,2,-3,4
1053,441,5,1,1,-1,4
2590,4044,73,61,2,-1,4
5817,417,54,118,1,-2,4
160,457,0,0,3,-1,4
129,471,0,0,1,-1,5
14,938,0,0,2,-4,5
1165087,9419,2,3,1,-1,5
197,348,35,42,2,-1,5
35,243,0,0,1,-1,5
1568,2191,0,0,1,-1,5
650,599,0,0,2,-1,5
258,298,0,0,1,-1,5
3570,4909,0,0,3,-1,5
170,219,0,0,2,-1,5
36451,39467,16,22,2,-4,5
426,1133,0,0,3,-1,6
30,126,0,0,1,-1,6
83683,5855,7,18,1,-2,6
428,387,0,0,3,-3,6
145,398,0,0,1,-2,6
11732,217,1,24,2,-4,6
3,32,0,0,2,-2,6
25,162,0,0,3,-3,6
3,3,0,0,1,-1,6
569,473,1,3,2,-1,6
11107,9666,8,10,3,-1,6
235,116,0,0,2,-1,6
3168001,0,1,11,2,-3,7
78597,7,0,0,2,-1,7
19837,9076,57,379,3,-1,7
132,569,2,5,1,-1,7
11592,467,0,0,1,-1,7
14324957,1644,135,263,1,-3,7
2098,2012,0,0,2,-1,7
117,267,0,0,1,-1,8
4480,4289,0,0,2,-1,8
97,238,0,0,1,-2,8
66,125,0,0,3,-1,8
143,148,0,0,1,-3,8
583,587,9,6,2,-1,8
2255,1347,4,3,1,-1,8
281,330,0,0,1,-1,9
4248,5001,6,5,1,-4,9
195,585,1,1,1,-3,9
2216261,3688,1,3,1,-1,9
1470,1595,0,0,2,-3,9
1438,1365,0,0,3,-3,9
1,78,0,0,2,-3,9
7578,3534,0,0,1,-1,9
13,14,0,0,2,-1,10
6,85,0,0,2,-1,10
98,226,0,0,3,-4,10
5652228,1264,8,20,1,-2,10
10927,5849,1,0,3,-1,10
91,91,4,9,1,-1,10
1252,277,0,0,1,-1,10
165,163,0,0,2,-2,10
72,459,0,0,1,-1,10
58679,522,31,90,2,-3,10
685,909,0,0,2,-1,10
3021,847,7,43,4,-1,10
4958,821,0,0,1,-4,10
177,209,0,0,1,-1,11
112,689,28,20,3,-1,11
68,336,0,0,3,-1,11
48376,5468,35,405,2,-2,11
151,56,3,0,1,-1,11
154,291,1,1,4,-1,11
1638,379,3,0,1,-1,11
1563,594,0,0,1,-1,11
28224,8481,10,36,1,-1,11
7105,32,0,0,3,-1,12
18,152,0,0,2,-1,12
360,451,0,0,1,-1,12
6176,753,0,0,1,-3,12
20,32,0,0,1,-1,12
780,1130,0,0,1,-3,12
497,122,1,1,2,-1,12
0,61,0,0,1,-1,12
555,705,5,25,1,-2,12
1958,1452,38,161,3,-1,12
183,246,0,0,2,-1,12
132,79,0,0,2,-1,12
0,0,14,37,2,-1,12
3387,476,127,145,2,-1,12
2740497,660,47,62,1,-1,12
39,93,0,0,2,-1,12
28,33,0,0,2,-1,12
5867,3540,5,20,1,-2,12
150,315,0,0,4,-1,12
5700,5529,0,0,2,-1,12
4,8,0,0,3,-1,12
3170,1681,0,0,1,-1,12
68,56,0,0,2,-1,12
6888,4903,0,0,1,-1,13
2426,2073,0,0,1,-1,13
43233103,1106,65,187,2,-1,13
1046,1020,0,0,1,-2,13
13,248,0,0,1,-1,13
32,260,0,0,1,-1,13
5210,5412,7,15,2,-4,13
154654,8268,60,41,1,-1,13
48113,4,23,92,1,-1,13
398103,1153,29,144,2,-1,13
279,780,87,280,1,-1,13
397,506,0,0,2,-2,13
7306,168,6,34,2,-1,13
959,314,0,0,1,-1,13
950,242,0,0,2,-4,13
112883,521,171,397,1,-1,13
287,440,0,0,3,-3,13
753,277,0,0,2,-1,13
493,490,0,0,1,-4,13
1075,81,0,0,2,-1,14
6,322,0,0,1,-1,14
458,546,0,0,1,-1,14
44,352,0,0,3,-1,14
176,145,0,0,1,-1,14
21278,13828,1086,1472,1,-2,14
408,1775,0,0,1,-1,14
571,695,0,0,3,-1,14
581,3100,0,0,2,-2,14
579,499,4,16,2,-2,14
4907,906,16,25,3,-1,14
602,675,0,0,2,-1,14
706,195,1,1,3,-3,14
8309,1634,329,1037,2,-3,14
0,12,0,0,2,-1,14
954,693,0,0,2,-3,14
426838,19357,6,10,1,-1,14
4033,3570,0,0,2,-1,15
84907,375,55,139,3,-1,15
2791,1646,0,0,1,-4,15
10604,1183,9,26,1,-1,15
113639,429,1,2,2,-1,15
109,351,0,0,1,-1,15
6037,6454,102,178,1,-1,15
38827,8258,17,184,1,-4,15
34652,25889,61,55,2,-3,15
802,540,0,0,1,-2,15
99392,326,30,152,2,-1,15
11,320,0,0,2,-2,15
392,4982,32,64,1,-1,15
160855,1229,1211,3864,2,-4,15
79133,707,2,54,1,-1,15
380,525,0,0,1,-1,15
2280,956,0,0,1,-1,15
15,99,11,1,1,-1,15
126,231,0,0,1,-2,15
826,664,0,0,1,-1,15
1315,47,8,7,3,-1,15
1409,2007,5,19,1,-1,15
4513,657,0,0,1,-3,15
3189,941,0,0,1,-1,15
1317,1138,0,0,1,-3,15
8662,8604,3,3,1,-1,15
834,516,0,0,1,-1,15
8855,1808,42,183,2,-2,16
27293,1556,1,4,1,-1,16
12211,12648,0,0,2,-1,16
11,92,0,0,1,-4,16
89918,318,47,268,1,-1,16
913,1505,0,0,1,-1,16
9,1,0,0,1,-1,16
117048,604,303,2084,1,-1,16
380,250,1,2,1,-1,16
60,103,0,0,2,-1,16
2423118,13117,46,277,1,-1,16
28285,2973,15,30,2,-1,16
96,276,0,0,4,-2,16
4518,182,0,0,3,-1,16
10,83,0,0,1,-1,16
55996,34917,2,0,2,-1,16
507,876,0,0,3,-1,16
67,110,0,0,1,-1,16
5633,1513,0,0,1,-1,17
39,39,0,0,1,-2,17
361,437,1,0,1,-4,17
1883,1017,3,9,1,-2,17
1745,1533,7,36,2,-1,17
330,235,0,0,1,-1,17
662,526,0,0,2,-3,17
13,0,1,1,2,-1,17
1292,729,0,0,1,-1,17
11083,11216,2,1,2,-1,17
1107,1523,0,0,2,-1,17
156,183,4,10,1,-3,17
2052,1964,4,13,1,-1,17
194,189,5,4,3,-1,17
212,263,1,1,2,-1,17
300,782,0,0,2,-1,17
24047,617,1,0,1,-1,17
4572434,1258,11,39,2,-1,17
12574,11721,13,12,2,-1,17
231,726,0,0,1,-2,17
16888,838,0,0,1,-1,17
46,453,1,0,3,-1,17
38691,15832,13,28,2,-3,17
415,321,1,1,2,-2,17
134,459,0,0,2,-2,17
75,104,0,0,3,-1,17
1611,328,0,0,2,-1,18
1482,2961,0,0,1,-1,18
439,416,0,0,2,-1,18
1318,690,0,0,2,-2,18
238,136,47,73,1,-1,18
275,318,0,0,1,-1,18
551,621,0,0,2,-1,18
908,834,1,1,2,-3,18
565,503,4,19,1,-1,18
154,270,0,0,3,-1,18
190,329,0,0,1,-1,18
131,218,6,7,1,-1,18
91,395,0,0,2,-4,18
139788,98,27,23,3,-1,18
247,86,22,47,1,-1,18
884,1261,1,0,1,-1,18
1062,408,22,34,1,-1,18
25587,17175,7,5,2,-5,18
60,54,0,0,1,-1,18
10754,10854,13,56,2,-2,18
5757,5580,8,7,2,-1,18
4073,1000,3,1,1,-1,18
3224,3800,10,28,1,-2,18
35,106,0,0,1,-1,18
16,50,0,0,1,-1,18
121,344,0,0,3,-3,18
2711,50,16,59,3,-1,18
28580,19892,76,94,2,-4,18
361,564,11,21,1,-4,19
20704,2045,7,11,1,-3,19
823679,1099,118,292,1,-2,19
48,466,0,0,2,-2,19
44,276,0,0,2,-1,19
372149,28,120,168,1,-2,19
1332,1205,0,0,1,-1,19
2,57,0,0,1,-1,19
218,643,0,0,2,-1,19
2864,476,2,15,1,-1,19
18763,21,3874,12274,1,-1,19
373,367,0,0,1,-4,19
2284,1709,7,23,2,-2,19
7580977,633,298,2364,2,-1,19
